temperature,humidity,rainfall,wind_speed,pressure,coastal_proximity,elevation,annual_rainfall,cloud_visibility,seasonal_rainfall,flood_risk,cyclone_risk,heatwave_risk,overall_risk
17.3,33.0,297.4,59.1,954.7,1,198.4,2935.5,12.4,1172.2,2,2,0,2
38.1,100.0,80.7,18.9,1026.9,1,1129.0,771.4,89.2,209.3,0,1,0,1
39.6,80.1,137.5,136.2,995.1,0,1427.1,853.7,31.8,1043.2,0,2,0,2
17.5,58.5,108.1,55.8,954.4,0,575.9,2285.9,88.0,1317.7,0,1,0,1
31.5,92.1,119.7,147.9,948.8,0,271.2,1839.0,73.3,289.8,1,2,0,2
24.2,77.8,44.8,63.5,1025.6,1,477.8,2503.3,55.8,1843.8,0,2,0,2
19.6,28.2,317.0,105.2,1020.1,1,180.7,2926.0,30.6,108.6,2,2,0,2
32.5,72.8,307.8,135.4,968.4,0,405.7,1073.2,73.5,219.3,2,2,0,2
36.3,88.8,124.1,47.7,964.4,0,150.6,2419.5,37.0,1365.8,1,1,0,1
11.9,88.1,169.8,88.7,997.4,1,699.2,3421.5,43.7,1508.4,1,2,0,2
42.7,32.3,32.7,81.8,1003.7,1,942.4,2526.2,73.0,1125.4,0,2,1,2
14.2,34.4,324.7,1.1,1009.4,1,739.0,1794.3,67.1,1676.1,2,1,0,2
17.5,36.7,82.1,25.5,993.1,1,531.4,1573.9,65.6,208.6,0,1,0,1
22.9,77.3,232.9,144.0,964.7,1,954.8,2856.8,42.3,1101.9,2,2,0,2
17.3,79.1,60.1,116.2,1003.0,1,202.5,2865.6,11.6,1065.0,0,2,0,2
25.1,30.0,204.6,25.2,967.5,0,1293.4,2412.9,38.7,809.1,1,0,0,1
39.9,51.3,194.4,25.9,1018.3,0,1132.5,2099.9,41.7,1612.0,1,0,0,1
45.5,52.5,264.9,148.3,980.2,1,283.1,2781.4,89.3,1327.6,2,2,1,2
13.4,95.7,277.5,36.9,964.6,1,854.6,1025.0,11.0,125.5,2,2,0,2
36.7,53.4,59.6,104.0,943.6,1,597.8,1286.8,84.8,751.1,0,2,0,2
41.9,97.0,126.5,29.1,946.0,1,970.5,556.3,30.8,242.3,1,2,0,2
38.0,26.8,76.9,55.6,958.1,0,201.7,1393.6,51.7,265.0,0,1,1,1
32.5,50.6,2.0,7.0,1026.9,0,692.1,2477.2,38.8,633.9,0,0,0,0
14.2,74.8,146.3,126.1,982.7,1,1305.5,1672.8,29.7,1098.9,0,2,0,2
45.7,20.8,200.4,34.2,955.6,1,635.5,1834.1,48.3,378.6,1,2,2,2
18.5,28.9,344.1,132.9,1010.8,0,18.6,3310.6,65.5,637.9,2,2,0,2
13.5,54.8,48.0,30.0,948.9,1,414.0,2951.4,20.5,1522.8,0,2,0,2
27.5,57.1,230.5,58.3,972.6,1,1341.4,2756.2,48.0,1415.8,1,2,0,2
40.0,68.4,63.0,146.2,1013.7,1,1213.3,1920.1,87.3,290.2,0,2,0,2
30.9,21.6,30.3,126.9,995.8,0,258.7,2592.0,13.7,420.5,0,2,1,2
31.3,55.6,93.3,40.1,1009.2,0,328.5,1536.1,80.3,1612.6,0,0,0,0
29.0,51.1,89.4,85.5,1029.8,0,538.4,1380.3,58.2,1516.2,0,1,0,1
24.4,80.9,146.3,85.2,965.3,1,259.4,2047.2,76.1,605.8,1,2,0,2
34.8,98.3,1.1,50.8,985.1,1,938.7,1438.9,76.8,609.0,0,2,0,2
13.5,78.1,82.1,117.0,994.3,0,872.3,1161.1,58.0,597.5,0,2,0,2
26.2,44.4,296.3,95.3,1006.3,1,333.2,2015.6,91.6,597.7,2,2,0,2
18.1,24.1,254.7,12.4,1007.7,1,1317.7,1269.2,47.3,988.0,1,1,0,1
35.8,51.0,81.8,83.0,1012.8,0,551.6,1390.8,72.5,1087.0,0,1,0,1
41.0,79.7,199.9,140.8,953.4,1,1386.8,1000.8,85.9,121.1,1,2,0,2
29.6,46.8,244.1,97.5,1015.4,1,30.7,3428.9,42.7,1530.5,2,2,0,2
26.3,47.0,12.8,105.9,980.0,1,888.2,1236.9,12.4,1017.8,0,2,0,2
26.7,36.9,286.1,70.7,1011.2,0,822.0,906.9,76.1,899.2,2,0,0,2
43.7,58.0,201.1,42.2,947.3,0,1156.6,1856.4,68.2,918.7,1,1,0,1
18.3,80.8,236.7,121.3,944.2,1,1127.1,2217.9,28.4,1391.5,1,2,0,2
16.4,61.2,216.3,127.2,1008.0,1,36.1,3031.5,81.9,1311.6,2,2,0,2
42.2,87.5,222.9,85.7,952.5,0,1041.7,676.0,68.3,1166.0,1,2,0,2
39.1,81.2,190.8,60.2,1005.1,0,610.7,1117.8,85.5,1548.8,1,1,0,1
25.3,33.0,325.8,101.4,1019.2,1,287.5,2928.8,62.3,1556.8,2,2,0,2
29.3,69.3,235.5,85.0,988.3,0,735.8,2185.6,47.7,713.4,1,1,0,1
43.6,36.3,281.5,69.5,981.2,0,800.8,2967.1,37.7,598.6,2,1,1,2
25.4,43.4,10.6,107.7,993.2,0,1458.7,761.3,79.4,1919.5,0,1,0,1
21.5,99.2,210.5,2.9,965.4,1,674.5,3481.7,63.9,220.7,2,2,0,2
22.9,63.1,66.4,55.2,1029.7,0,1437.9,1314.7,60.5,1074.0,0,0,0,0
39.5,72.7,85.9,8.1,953.2,0,698.9,2116.3,47.3,1053.8,0,0,0,0
45.2,50.9,131.9,96.1,999.7,0,515.6,2435.6,62.2,1535.6,1,1,1,1
44.3,24.1,132.9,127.6,1019.4,0,1351.9,2462.1,18.4,102.8,0,1,1,1
45.7,82.0,40.1,8.2,993.9,0,618.4,1395.0,50.2,191.1,0,0,0,0
11.2,70.3,11.0,96.1,1018.0,0,681.4,1706.3,57.6,1241.2,0,1,0,1
25.8,33.9,304.5,44.4,966.9,1,1128.4,590.6,86.6,969.5,2,2,0,2
29.6,72.8,338.1,142.7,956.5,1,947.0,766.5,47.7,104.1,2,2,0,2
45.6,74.8,251.7,132.7,974.6,0,257.2,1916.7,45.3,129.6,2,2,1,2
11.3,30.7,5.9,93.7,981.1,0,1491.4,1763.8,70.5,1776.5,0,1,0,1
20.7,37.5,281.1,57.2,998.6,1,501.0,2065.8,83.9,1020.7,2,2,0,2
10.2,34.3,257.5,44.3,999.6,0,447.4,2472.9,43.7,874.9,2,0,0,2
10.7,27.2,324.1,143.5,981.3,0,13.4,2154.0,34.0,957.6,2,2,0,2
41.3,94.1,20.6,91.5,998.4,1,1.2,3254.9,36.4,813.3,0,2,1,2
15.1,81.2,241.4,6.3,971.9,1,383.8,2761.7,73.0,1648.8,2,1,0,2
40.0,82.3,97.4,2.4,961.9,1,1240.6,1315.9,88.9,1069.0,0,1,0,1
15.6,48.2,250.9,67.8,984.9,1,414.7,2636.9,47.0,1998.2,2,2,0,2
46.5,38.5,13.5,60.5,981.7,1,425.6,721.1,43.6,689.8,0,2,2,2
41.0,97.4,299.4,100.0,955.7,0,1427.0,1058.0,57.2,450.6,2,2,0,2
46.5,65.1,45.1,57.6,975.8,1,1422.9,2207.6,46.7,459.4,0,2,0,2
23.1,68.8,206.5,133.5,994.1,0,882.0,2711.7,81.2,1494.6,1,2,0,2
19.4,45.6,193.5,71.6,1027.5,1,1065.2,1852.8,26.9,1841.1,1,2,0,2
26.5,44.1,86.5,78.8,944.4,1,1342.8,2939.3,18.6,480.3,0,2,0,2
30.1,35.2,267.6,12.7,1029.2,1,14.8,513.3,16.0,665.2,2,1,1,2
34.8,72.7,163.2,59.8,1015.6,0,1434.9,1414.9,68.7,531.0,0,0,0,0
11.3,42.7,327.5,10.6,967.0,0,306.2,2934.6,54.6,389.4,2,0,0,2
34.2,63.5,46.3,88.7,988.6,1,1249.2,1651.2,24.4,1593.2,0,2,0,2
45.7,30.8,318.0,49.4,1027.3,0,83.4,1048.0,40.3,541.0,2,0,2,2
31.7,58.8,149.3,91.3,1012.0,1,838.0,2361.3,21.3,1881.6,1,2,0,2
45.7,86.2,190.8,145.9,1013.5,1,603.4,895.1,10.4,1000.3,1,2,0,2
23.9,70.2,1.0,92.4,976.8,1,857.8,3434.5,23.8,1552.5,0,2,0,2
44.8,71.4,269.9,127.4,940.6,0,1193.1,1422.1,33.2,1450.6,1,2,0,2
22.1,97.1,229.8,72.3,995.7,1,145.4,655.5,54.1,473.3,2,2,0,2
16.4,59.7,339.7,9.3,977.7,0,1449.0,939.8,40.0,1281.8,2,0,0,2
41.8,67.8,24.8,29.7,983.6,0,689.4,1069.6,75.9,1639.7,0,0,0,0
42.4,44.8,296.3,43.0,994.8,1,740.1,577.0,77.5,1115.6,2,2,1,2
42.9,82.0,110.3,9.9,1027.2,0,1037.7,1911.3,38.9,1577.0,0,0,0,0
33.1,82.9,220.5,146.6,1001.9,1,134.7,2585.2,96.5,416.3,2,2,0,2
30.5,47.8,93.8,57.5,1027.4,0,907.5,720.1,81.5,1066.9,0,0,0,0
23.1,63.6,27.7,110.5,948.6,1,390.9,2654.9,65.7,1371.2,0,2,0,2
19.5,73.3,322.6,7.0,984.3,1,4.0,1355.2,62.9,1795.3,2,1,0,2
40.4,77.3,111.6,46.8,988.6,0,1491.7,1245.9,93.1,1452.5,0,1,0,1
15.7,26.5,188.9,102.1,993.0,1,1153.4,2801.5,76.5,175.8,1,2,0,2
29.5,93.2,190.4,59.9,1025.4,0,990.1,2102.5,11.1,844.3,1,0,0,1
16.0,75.8,31.7,135.2,965.4,1,1063.9,1119.9,28.3,549.8,0,2,0,2
37.4,30.6,19.4,28.5,1028.7,1,395.5,562.0,91.7,1810.0,0,1,1,1
39.0,87.2,170.6,75.8,1026.8,1,1488.6,627.7,25.1,1960.2,1,2,0,2
37.2,68.0,215.3,81.1,1005.1,1,1298.5,736.6,28.0,1726.7,1,2,0,2
15.5,51.2,35.1,50.3,964.8,1,841.3,1528.7,82.0,557.8,0,2,0,2
35.0,28.9,229.7,4.9,1029.5,0,220.1,1440.6,64.1,993.7,2,0,1,2
10.3,58.2,95.4,106.7,966.7,0,1295.3,2536.7,71.1,361.4,0,2,0,2
34.3,35.7,155.3,9.5,975.1,0,1234.3,2216.9,75.6,1195.5,0,0,0,0
26.0,83.4,281.4,149.7,951.9,1,269.7,1480.2,78.3,814.3,2,2,0,2
10.1,38.6,4.8,112.4,946.6,1,24.7,1621.9,83.2,1823.7,0,2,0,2
10.2,92.5,180.9,7.3,1023.5,0,590.1,624.6,45.6,924.5,1,0,0,1
10.3,23.5,255.8,133.1,947.9,1,399.0,524.0,59.1,329.3,2,2,0,2
42.7,66.9,207.3,148.3,945.3,0,958.6,929.5,22.2,1255.8,1,2,0,2
22.9,75.1,268.6,69.0,973.4,1,1044.2,1600.0,87.2,1191.5,2,2,0,2
41.3,97.5,14.6,93.5,988.0,0,199.6,3401.0,41.4,1648.0,0,1,0,1
28.7,43.6,112.6,121.7,1028.3,0,65.8,1357.5,60.1,1249.5,1,1,0,1
36.4,94.1,78.8,13.6,990.2,0,1077.5,2285.7,41.3,765.7,0,0,0,0
18.0,90.9,295.8,114.3,975.8,1,235.4,1003.6,81.5,804.9,2,2,0,2
14.7,69.3,18.3,104.9,974.2,0,1454.3,1725.2,83.0,1696.7,0,2,0,2
21.8,53.8,156.7,44.4,1017.7,0,1136.7,3205.4,46.5,349.1,0,0,0,0
23.4,99.5,128.1,54.8,946.4,0,1021.3,703.6,30.7,1479.1,0,1,0,1
46.1,53.9,283.1,47.4,944.9,1,858.1,1620.3,26.1,674.2,2,2,1,2
17.9,67.3,107.7,85.1,945.1,1,1452.9,2695.8,42.9,284.4,0,2,0,2
40.8,75.6,345.6,70.1,944.9,1,184.7,3300.7,17.2,1321.7,2,2,1,2
29.9,66.0,139.3,144.7,1024.3,1,871.1,1789.1,45.0,333.8,1,2,0,2
18.9,90.5,249.7,74.2,996.4,1,594.0,3364.5,43.7,990.5,2,2,0,2
39.3,97.6,347.8,104.1,1016.3,0,813.1,1233.1,10.5,1320.5,2,1,0,2
31.4,33.1,211.2,64.9,961.8,0,1275.5,931.0,73.6,1427.3,1,1,0,1
18.1,74.6,73.6,149.7,976.4,1,59.9,3105.7,92.9,712.1,1,2,0,2
39.0,85.2,327.2,134.4,981.4,0,387.4,1817.9,92.7,1281.7,2,2,0,2
36.9,37.9,187.2,50.7,952.7,0,357.4,1047.1,61.8,577.6,1,1,1,1
47.7,25.2,215.9,34.2,1011.9,1,440.0,1137.3,36.7,1353.7,2,1,2,2
33.0,62.0,311.3,1.4,1000.5,1,1229.8,3086.1,39.5,610.6,2,1,0,2
23.0,91.7,20.2,138.9,969.1,0,302.6,3378.2,21.2,107.2,0,2,0,2
41.6,83.1,344.6,32.0,953.9,1,1489.3,2674.1,23.5,343.7,2,2,0,2
27.1,57.3,71.3,11.3,1019.8,0,1432.4,1705.4,36.9,1008.5,0,0,0,0
45.2,55.4,72.6,54.2,961.4,0,502.6,1439.6,66.2,1612.7,0,1,1,1
15.1,43.0,254.8,5.6,982.6,1,1091.9,896.8,54.6,135.2,2,1,0,2
34.6,54.7,273.5,55.0,955.0,1,630.4,1613.8,93.3,1699.5,2,2,0,2
26.3,32.8,295.0,36.8,976.4,1,951.4,2881.6,94.9,1777.8,2,2,0,2
40.2,95.7,255.1,42.4,980.3,1,892.5,2437.1,28.8,1093.2,2,2,0,2
18.3,67.0,269.5,101.9,1007.4,1,1263.2,2294.5,17.0,1237.6,2,2,0,2
36.8,54.2,206.2,93.0,968.3,1,21.3,1346.3,73.2,1357.5,2,2,1,2
15.4,53.4,305.3,44.5,951.5,0,1463.0,1271.8,44.3,348.4,2,1,0,2
16.0,63.8,246.4,132.1,1012.5,0,990.8,3230.7,39.7,647.8,1,2,0,2
45.4,38.2,5.7,105.0,956.4,1,655.4,2597.0,92.7,410.4,0,2,1,2
44.6,85.3,340.3,105.5,967.4,1,450.3,2980.1,93.6,407.1,2,2,1,2
25.1,56.9,176.4,73.8,1016.3,0,1363.5,886.3,50.5,1321.6,0,1,0,1
34.7,24.6,230.0,145.9,966.1,1,783.2,1653.3,16.9,1489.4,1,2,0,2
36.5,40.4,224.9,60.1,982.1,1,587.1,2759.1,39.2,913.9,2,2,0,2
26.9,41.5,271.3,58.0,1019.5,0,1456.6,3068.9,87.2,945.1,1,0,0,1
17.7,84.3,17.7,81.5,991.7,0,625.8,1652.6,21.9,288.0,0,1,0,1
22.3,92.1,256.4,102.7,976.6,1,495.8,2496.5,57.0,857.3,2,2,0,2
22.5,80.7,311.0,52.8,1029.2,0,382.1,1792.9,10.5,199.4,2,0,0,2
29.9,47.0,275.4,62.2,987.8,0,436.8,672.5,16.4,827.0,2,1,0,2
19.7,28.5,61.3,38.5,967.2,0,1154.8,2266.2,52.5,662.6,0,1,0,1
15.5,87.8,70.6,79.4,1022.1,1,25.5,2826.6,85.3,1659.1,1,2,0,2
43.0,78.4,158.4,143.7,976.7,0,1322.8,1394.9,94.3,392.4,0,2,0,2
18.1,71.4,21.3,6.8,1002.4,0,810.8,2707.7,30.1,1967.9,0,0,0,0
39.5,42.2,24.2,40.4,992.1,1,957.0,2971.0,52.8,1021.1,0,2,0,2
42.1,85.7,201.5,73.0,1015.7,1,1485.0,2165.7,19.9,788.9,1,2,0,2
33.2,62.1,104.6,137.2,981.8,1,1130.3,1632.9,72.2,668.4,0,2,0,2
29.4,98.7,200.6,74.7,997.5,0,859.6,2530.5,89.9,1210.5,1,1,0,1
33.9,63.9,49.1,147.4,940.1,1,405.4,2452.0,82.8,184.2,0,2,0,2
18.9,27.2,319.0,90.1,1008.6,1,780.9,2331.6,88.4,990.4,2,2,0,2
42.1,32.3,79.6,84.5,979.6,1,706.7,2097.8,51.4,1258.4,0,2,1,2
46.3,29.1,108.1,77.0,978.3,1,1490.1,2560.2,74.9,482.8,0,2,0,2
29.0,80.4,45.2,91.0,1010.8,1,1044.5,2917.9,34.9,1184.0,0,2,0,2
16.0,71.7,76.9,145.7,978.6,1,1083.9,1630.2,66.0,631.9,0,2,0,2
27.5,87.1,102.4,77.5,948.9,1,288.7,507.5,46.3,1702.5,1,2,0,2
18.1,97.3,320.2,13.0,948.3,0,703.1,2002.0,36.5,378.7,2,1,0,2
24.5,48.9,119.0,46.9,996.1,0,1400.3,3283.6,31.2,974.3,0,0,0,0
15.5,72.3,41.7,93.7,1025.1,0,1471.0,3151.7,30.5,1390.7,0,1,0,1
31.8,22.9,284.4,114.4,978.6,1,1309.4,2643.4,66.5,951.2,2,2,0,2
35.5,64.2,283.5,147.7,992.3,1,105.9,2873.2,47.9,696.5,2,2,0,2
17.7,62.0,346.1,131.8,989.0,0,1264.5,2746.8,51.6,226.0,2,2,0,2
32.2,45.6,210.9,83.7,967.2,1,251.5,2980.3,28.9,600.8,2,2,0,2
29.4,52.9,183.8,129.2,1026.4,1,597.9,952.8,63.4,1394.4,1,2,0,2
16.9,94.9,275.2,90.4,996.9,1,1107.3,2141.5,82.7,289.6,2,2,0,2
45.3,71.8,189.0,96.5,1016.3,0,766.1,901.4,82.8,1332.8,1,1,0,1
28.6,93.2,135.8,114.1,1026.9,0,1309.6,641.2,62.8,516.9,0,1,0,1
39.6,67.2,50.4,83.0,1020.4,0,412.4,2619.3,69.6,1714.1,0,1,0,1
35.1,68.6,158.9,6.9,1004.2,0,631.1,1483.7,56.0,886.2,1,0,0,1
29.7,78.4,78.9,146.2,970.4,1,19.9,1960.5,31.3,293.0,1,2,0,2
16.5,84.4,314.6,32.7,969.1,1,948.2,2544.0,79.1,936.0,2,2,0,2
44.4,48.6,225.3,78.7,995.6,0,774.9,2632.7,35.2,185.0,1,1,1,1
24.0,60.7,73.2,145.8,968.0,1,1331.6,3352.9,68.6,1433.0,0,2,0,2
38.6,94.9,342.2,119.0,1016.6,0,600.9,3471.4,20.2,1292.8,2,1,0,2
25.0,94.8,186.8,11.2,943.4,1,1317.5,1851.0,50.2,201.5,1,2,0,2
43.5,38.6,340.7,120.6,996.5,1,639.5,1375.8,47.1,998.8,2,2,1,2
40.8,22.0,266.4,34.8,1009.5,1,1430.7,2943.2,16.0,514.1,1,1,0,1
15.1,45.5,76.5,74.8,999.6,0,532.6,3334.7,42.9,1442.2,0,1,0,1
16.1,92.8,234.3,99.4,961.0,1,1442.6,2822.1,28.8,171.7,1,2,0,2
31.5,27.1,195.7,138.3,999.6,0,1493.9,1180.3,25.8,271.9,0,2,0,2
42.5,78.9,24.1,52.0,1006.5,0,874.6,2891.3,12.2,986.5,0,0,0,0
17.9,43.3,134.5,70.6,962.9,0,1090.7,1536.1,66.9,777.8,0,1,0,1
20.8,26.6,219.5,40.2,1023.9,0,637.0,1825.9,40.3,1901.8,1,0,0,1
44.1,26.2,232.5,60.7,989.7,1,1336.9,796.6,80.9,669.7,1,2,0,2
20.4,58.4,244.7,8.8,993.2,0,1041.0,2932.6,35.9,1498.3,1,0,0,1
14.9,84.8,300.8,80.4,966.0,0,1456.6,2812.0,12.6,388.0,2,1,0,2
46.5,70.8,339.2,112.4,991.8,1,1060.6,1061.5,60.2,458.4,2,2,0,2
24.3,56.8,209.9,56.6,977.4,1,1428.8,504.5,99.8,1518.6,1,2,0,2
44.8,42.2,284.0,138.3,952.1,0,200.5,2596.8,29.8,1266.1,2,2,2,2
30.7,25.8,346.0,108.8,1027.5,0,1336.7,1964.7,65.5,130.7,2,1,0,2
28.0,56.2,25.3,22.5,967.4,1,180.4,1381.3,65.5,501.4,0,2,0,2
39.5,48.0,160.3,127.7,1021.7,1,1322.5,920.3,82.8,1645.8,0,2,0,2
14.2,50.7,171.4,19.2,959.6,1,1102.6,2428.5,90.4,1304.0,1,2,0,2
23.5,80.6,223.8,72.9,979.5,1,1217.8,1395.9,14.0,511.0,1,2,0,2
42.6,83.4,285.0,48.5,1027.6,1,514.9,2685.8,98.1,1680.3,2,1,0,2
39.7,41.7,101.0,102.5,1018.8,1,721.7,1041.7,92.0,534.5,0,2,1,2
10.0,57.5,84.4,35.0,962.7,1,414.0,2693.6,72.6,810.2,0,2,0,2
28.3,66.4,69.3,53.6,950.3,1,789.0,1899.7,84.2,505.9,0,2,0,2
15.1,75.1,101.3,87.5,965.7,1,743.3,1806.3,18.5,469.2,0,2,0,2
36.5,84.4,175.7,9.0,1005.1,1,1447.5,757.3,28.6,260.2,1,1,0,1
13.5,25.2,80.1,72.2,977.1,0,1417.9,544.3,81.9,247.5,0,1,0,1
27.3,23.6,235.0,94.6,968.8,1,193.3,2783.0,85.5,872.4,2,2,0,2
30.8,87.0,50.0,64.2,992.0,0,366.6,2925.9,16.5,1889.9,0,1,0,1
16.8,79.4,4.3,5.0,956.6,0,277.5,2006.6,88.7,1955.9,0,0,0,0
36.3,46.8,243.4,101.3,1022.4,0,252.3,2722.7,18.6,1597.7,2,1,1,2
11.0,52.7,12.8,47.3,963.0,0,28.6,3449.3,46.2,1796.4,0,1,0,1
17.8,79.2,49.2,20.4,952.3,0,47.3,1458.5,88.2,1215.5,0,1,0,1
17.0,34.1,130.4,21.0,942.5,0,1275.5,841.6,28.7,1115.0,0,1,0,1
17.9,66.1,67.4,96.3,972.7,1,1433.0,850.2,29.3,562.2,0,2,0,2
32.7,46.8,301.0,101.9,970.0,0,456.4,2001.8,36.9,1627.9,2,2,0,2
33.2,54.3,1.7,39.6,986.1,1,290.0,1021.6,14.9,1639.5,0,2,0,2
46.1,39.8,262.6,95.5,982.6,0,415.1,2218.5,67.3,785.0,2,1,2,2
33.6,86.4,124.7,125.2,948.3,0,1495.9,3445.5,46.4,1646.7,0,2,0,2
31.4,25.3,170.8,134.6,1026.4,1,1181.3,3117.0,56.0,1277.2,1,2,0,2
25.8,44.0,93.3,117.4,973.3,0,606.5,2244.8,43.4,648.2,0,2,0,2
26.8,99.4,94.8,114.7,979.1,1,1000.4,1514.2,60.5,1427.6,0,2,0,2
36.6,52.6,266.7,132.1,991.9,1,1121.9,962.3,28.2,1830.5,2,2,0,2
38.7,51.1,323.3,22.6,949.3,1,122.7,2422.9,87.7,1425.9,2,2,1,2
25.9,35.7,218.9,139.7,969.2,0,1410.3,1359.9,59.4,1050.4,1,2,0,2
26.3,73.5,9.1,117.7,975.4,0,444.1,1911.2,67.5,1270.2,0,2,0,2
38.6,80.7,275.6,11.6,948.7,0,1010.7,2000.3,19.1,1804.2,2,0,0,2
29.6,35.7,161.7,4.4,942.1,0,711.0,1638.6,52.4,415.5,1,0,0,1
41.5,20.3,33.4,80.4,978.1,1,1438.4,3211.5,11.7,1802.9,0,2,0,2
24.7,42.0,72.8,19.8,951.0,1,597.3,1089.4,79.1,1587.7,0,2,0,2
26.8,34.7,224.9,125.7,1007.4,0,582.9,2607.6,41.0,870.4,1,1,0,1
44.9,35.3,38.1,20.8,1023.8,1,17.0,1686.2,61.5,1060.7,0,1,2,2
35.3,99.5,38.4,96.3,1003.2,1,1077.9,2201.5,18.0,879.0,0,2,0,2
47.6,22.0,238.7,82.6,959.7,0,900.1,598.6,96.0,304.1,1,1,1,1
23.3,81.9,9.6,60.2,1004.7,1,1097.1,601.7,77.9,469.9,0,2,0,2
18.8,97.8,75.4,137.6,977.7,1,985.2,1115.4,71.7,1113.6,0,2,0,2
13.8,23.6,197.2,119.6,963.9,0,1432.5,3094.9,54.4,511.4,0,2,0,2
12.8,40.1,190.5,15.6,940.9,1,867.5,2631.1,69.7,257.8,1,2,0,2
10.9,87.9,229.7,138.4,1020.4,0,225.8,2185.5,89.4,1721.1,2,2,0,2
45.2,52.3,190.5,4.9,1026.8,0,369.7,933.1,95.9,1562.4,1,0,1,1
19.8,91.6,327.1,45.4,963.5,0,1494.6,1128.6,27.8,908.4,2,1,0,2
36.4,65.2,235.0,72.8,1024.5,0,308.1,2130.6,15.3,715.5,2,0,0,2
28.3,88.4,309.3,118.6,950.4,0,1174.0,793.3,71.4,1859.8,2,2,0,2
41.0,99.7,106.2,69.6,1018.1,0,1456.0,2062.3,82.3,267.7,0,1,0,1
13.5,30.6,186.8,127.7,966.9,0,1363.0,3301.7,16.8,1865.9,0,2,0,2
18.1,54.9,297.2,55.3,974.3,1,281.3,715.2,59.9,1931.6,2,2,0,2
11.4,71.0,105.6,145.6,999.2,1,183.2,2232.8,35.8,574.1,1,2,0,2
15.8,47.9,306.9,11.4,961.4,1,326.7,654.2,63.7,923.4,2,2,0,2
35.2,51.1,142.3,38.0,971.0,0,1497.5,1026.5,69.0,1505.2,0,1,0,1
44.0,20.2,221.5,42.4,1004.9,0,1401.4,1899.6,58.9,1439.1,1,0,0,1
20.5,62.1,318.4,63.9,994.4,0,1471.7,591.9,19.5,1981.8,2,1,0,2
36.6,47.3,158.0,140.9,1022.5,0,548.4,2834.9,36.7,376.7,1,2,0,2
47.6,55.9,253.5,68.4,975.1,0,1140.6,1584.9,43.0,592.1,1,1,0,1
43.2,58.1,232.2,12.5,1017.3,1,166.8,1167.4,98.8,818.3,2,1,1,2
34.6,96.9,301.4,39.1,1010.9,1,1167.0,807.8,10.5,1940.0,2,2,0,2
47.3,52.9,189.5,8.8,964.5,0,728.8,2108.9,10.7,874.5,1,0,1,1
17.3,77.6,42.6,130.5,999.4,0,344.1,2156.6,26.3,1156.5,0,2,0,2
20.8,62.9,164.9,129.9,987.3,1,1499.9,2273.2,36.7,102.4,0,2,0,2
13.5,78.1,194.0,67.9,1012.2,0,559.5,2845.3,73.4,1878.4,1,1,0,1
23.2,22.4,298.5,116.1,957.5,1,1391.5,994.2,67.9,1224.9,2,2,0,2
45.1,20.6,325.3,43.4,997.6,1,1434.8,2169.6,13.7,1542.4,2,1,1,2
29.9,22.3,324.3,2.6,946.6,1,153.5,1363.1,88.0,1892.1,2,2,1,2
19.2,26.2,116.5,113.9,1010.8,0,1394.8,1287.9,52.3,879.0,0,1,0,1
27.3,78.6,220.1,82.6,955.8,0,33.9,1166.0,41.0,1964.5,2,2,0,2
31.3,76.8,8.7,149.3,981.8,0,1001.5,792.0,84.2,1279.1,0,2,0,2
44.4,55.6,325.9,135.6,1014.0,1,894.4,541.2,83.3,1149.8,2,2,1,2
46.4,93.2,274.5,88.9,967.5,0,817.1,1334.8,61.8,1499.5,2,2,0,2
41.7,68.2,150.5,95.6,1002.1,1,1340.8,2059.5,82.1,915.4,0,2,0,2
24.3,78.2,136.0,63.1,961.7,1,1134.2,1613.8,90.4,257.7,0,2,0,2
22.1,55.5,32.6,33.4,999.7,0,448.3,3196.8,15.3,779.7,0,0,0,0
34.1,61.0,68.1,108.4,995.4,0,960.2,3046.6,36.6,672.5,0,1,0,1
39.4,59.9,318.3,48.5,1018.9,0,797.3,2525.9,31.6,367.6,2,0,0,2
19.5,37.0,179.3,115.0,964.7,1,1064.2,1423.4,74.8,749.8,1,2,0,2
45.8,51.9,37.8,80.2,968.4,1,1268.8,2254.9,12.6,430.8,0,2,0,2
29.0,84.7,5.2,41.6,973.2,0,358.7,2788.7,29.9,374.4,0,1,0,1
40.2,74.1,101.9,27.2,960.0,0,483.2,2113.5,82.9,1098.2,0,1,0,1
18.6,42.4,319.1,21.0,979.2,0,1357.2,2570.5,64.0,941.0,2,0,0,2
13.8,43.6,54.9,20.8,951.8,1,130.5,1892.0,93.5,436.0,0,2,0,2
14.5,74.8,206.6,135.0,974.4,0,712.3,3471.6,10.4,520.5,1,2,0,2
14.8,48.4,11.6,32.3,1015.5,0,750.2,1406.2,80.2,1660.5,0,0,0,0
10.3,32.1,146.3,100.7,944.4,0,964.5,1134.9,65.7,1029.9,0,2,0,2
28.5,68.3,0.7,96.9,956.5,1,645.4,1630.3,26.6,747.0,0,2,0,2
37.2,74.2,245.0,9.6,1006.6,1,1454.7,1427.3,75.4,1200.8,1,1,0,1
33.6,91.9,79.4,42.8,1010.2,0,205.1,1203.0,96.6,1336.7,0,0,0,0
27.8,93.3,187.1,11.3,969.8,1,661.6,1363.8,32.1,124.4,1,2,0,2
